cluster,cluster_name,n,share_pct,motive_count,new_project_pref_count,promo_pref_count,importance_mean,performance_mean,cognition_mean
1,文化深度体验型,518,53.90218522372528,3.853281853281853,3.66023166023166,2.629343629343629,3.7225868725868723,3.6355212355212356,3.692084942084942
2,价格优惠敏感型,443,46.09781477627472,3.18510158013544,3.5191873589164784,2.625282167042889,3.793453724604966,3.7839729119638825,3.7133182844243793
