cluster,cluster_name,n,share_pct,motive_count,new_project_pref_count,promo_pref_count,importance_mean,performance_mean,cognition_mean
1,品质稳定复游型,68,7.897793263646922,3.838235294117647,3.6911764705882355,2.6176470588235294,2.126470588235294,4.139705882352942,3.6948529411764706
2,轻度打卡观光型,102,11.846689895470384,3.764705882352941,3.7549019607843137,2.6862745098039214,1.9000000000000001,1.8715686274509804,2.2205882352941178
3,价格优惠敏感型,78,9.059233449477352,3.8846153846153846,3.769230769230769,2.730769230769231,4.153846153846154,2.126923076923077,3.746794871794872
4,文化深度体验型,613,71.19628339140534,3.706362153344209,3.7096247960848285,2.6574225122349104,4.180261011419249,4.141109298531811,3.9335236541598695
