term,coef,std_err,z,p_value,odds_ratio,marginal_effect
Intercept,-2.9816200665495547,110.48099922185145,-0.026987627624206315,0.9784696021641152,0.05071061271364854,
Q2_age_code,-0.07763965282363856,0.3092964293246009,-0.25102020412320114,0.8017984885609227,0.9252977949234489,-0.0035662862975846146
Q6_habit_code,-0.01211455084102523,0.2968155688638094,-0.04081507882958748,0.9674433182082764,0.9879585348986681,-0.0005564676694765738
Q7_knowledge_code,0.10734644932225142,0.3009641402576728,0.3566752146297094,0.7213349625755181,1.113319896596368,0.0049308331167053935
Q8_visit_status_code,-5.45559228383385,273.4261743020756,-0.019952706787341522,0.984081099562085,0.004272345590968802,-0.2505962262768037
perception_mean,0.3505943387684093,0.5504170815274982,0.6369612254682433,0.524150100516777,1.419911206136736,0.01610413932685487
performance_mean,0.22704750733205262,0.40332918297640835,0.5629334967941885,0.5734801697179626,1.2548894829755495,0.01042916067822126
cognition_mean,-0.4132129621678056,0.43601587340383235,-0.9477016488917894,0.3432813612872958,0.6615213887968238,-0.018980452273670192
motive_count,-0.10341769533208602,0.3141652494156889,-0.3291824780889388,0.7420177660445492,0.90175023794156,-0.0047503704148237355
