term,coef,std_err,z,p_value,odds_ratio,marginal_effect
Intercept,-2.34131726780745,0.45931232576447334,-5.097440535501835,3.442765094223263e-07,0.09620083247059301,
Q2_age_code,0.15472727319677362,0.31475507126100793,0.4915799214191766,0.6230163404559135,1.1673395529033301,0.012386980303457723
Q6_habit_code,0.07694040771975091,0.3416430658197492,0.2252069935478938,0.8218182491265902,1.0799777161402093,0.0061596077748524184
Q7_knowledge_code,0.06233968891145174,0.31051173686943045,0.20076435609152335,0.8408828351398714,1.0643238223302307,0.004990720011512078
Q8_visit_status_code,-1.3846240111248942,0.5720806739580195,-2.4203299886800593,0.015506428334886843,0.25041793645165145,-0.11084865647238933
perception_mean,0.34970689716151393,0.6631063368570809,0.5273767987484731,0.5979319519956465,1.4186516768163375,0.02799643758740599
performance_mean,0.4217891917518766,0.5477724194074307,0.7700080851244021,0.44129509668924594,1.5246870741912157,0.033767120059030376
cognition_mean,-0.9185518304146331,0.48705206516112537,-1.8859417629422432,0.05930280288400919,0.3990965823268984,-0.07353637917848574
motive_count,0.24274561077164752,0.47534169948763993,0.5106760274415174,0.6095779296216559,1.274744301648894,0.019433452404704513
