cluster,cluster_name,n,share_pct,motive_count,new_project_pref_count,promo_pref_count,importance_mean,performance_mean,cognition_mean
1,价格优惠敏感型,320,37.16608594657375,3.51875,3.721875,2.690625,3.790625,3.7796875,3.6890625
2,文化深度体验型,541,62.83391405342625,3.870609981515712,3.7171903881700556,2.6487985212569316,3.718853974121996,3.63641404805915,3.6982439926062844
