source_csv: Logit改进5_系数OR.csv
rows: 67
cols: 14
columns:
- model_id
- sample_scope
- term
- coef
- std_err
- z
- p_value
- ci_lower
- ci_upper
- odds_ratio
- or_ci_lower
- or_ci_upper
- marginal_effect
- abs_coef

[data_tsv]
model_id	sample_scope	term	coef	std_err	z	p_value	ci_lower	ci_upper	odds_ratio	or_ci_lower	or_ci_upper	marginal_effect	abs_coef
M1_Q20_visit_intent	模型1_Q20游览意愿	Intercept	0.3853589810785144	0.7402000430038815	0.5206146429209186	0.6026352466625793	-1.0654064445640925	1.836124406721121	1.4701419798792863	0.3445877704747368	6.272182666337093		0.3853589810785144
M1_Q20_visit_intent	模型1_Q20游览意愿	C(C004)[T.4]	-0.3824693006256827	0.4875538760839462	-0.7844657162767174	0.4327668910377518	-1.3380573382731216	0.5731187370217562	0.682174832995545	0.2623548405533463	1.7737904198412329	-0.0773527061719261	0.3824693006256827
M1_Q20_visit_intent	模型1_Q20游览意愿	C(C005)[T.4]	-0.367222238665722	0.2974271037061147	-1.2346629950327974	0.2169559534663339	-0.9501686499557664	0.2157241726243224	0.692655693060953	0.3866758050976936	1.2407600961961789	-0.0742690560545321	0.367222238665722
M1_Q20_visit_intent	模型1_Q20游览意愿	C(C004)[T.2]	-0.2614934039961712	0.4682359516445719	-0.5584650283211603	0.576526878657617	-1.1792190054863705	0.656232197494028	0.7699009536772311	0.3075188153472415	1.9275161352445909	-0.0528858719173612	0.2614934039961712
M1_Q20_visit_intent	模型1_Q20游览意愿	C(C003)[T.4]	-0.2123265437297433	0.3054030425076157	-0.69523388498806	0.4869087401741128	-0.8109055078136254	0.3862524203541386	0.808700578342511	0.444455426092426	1.471456049398103	-0.042942094235431	0.2123265437297433
M1_Q20_visit_intent	模型1_Q20游览意愿	C(C004)[T.6]	0.2097624075071388	0.5074855826337151	0.4133366832187187	0.6793599571369264	-0.7848910571282683	1.204415872142546	1.2333849821290144	0.456169395482643	3.33481055328551	0.0424235091477195	0.2097624075071388
M1_Q20_visit_intent	模型1_Q20游览意愿	C(C008)[T.2]	0.1694452594842238	0.189232690677803	0.8954333359489653	0.3705554871083731	-0.2014439989418784	0.5403345179103262	1.184647497043175	0.8175493599073782	1.716580993237708	0.0342695462032301	0.1694452594842238
M1_Q20_visit_intent	模型1_Q20游览意愿	C(C003)[T.5]	0.1526407381978207	0.3335143597861504	0.4576736614750084	0.64718691337265	-0.5010353953099678	0.8063168717056093	1.1649063973853628	0.6059029857136472	2.2396438813897404	0.0308709068998911	0.1526407381978207
M1_Q20_visit_intent	模型1_Q20游览意愿	C(C001)[T.2]	0.1378302051143672	0.1536415348003506	0.8970894836052669	0.3696711698719885	-0.1633016696237774	0.4389620798525118	1.1477806464442155	0.8493349312148665	1.5510964684656574	0.0278755427962105	0.1378302051143672
M1_Q20_visit_intent	模型1_Q20游览意愿	C(C004)[T.5]	-0.1317356148091404	0.500780102059207	-0.2630608010730534	0.7925037163427892	-1.1132465790194788	0.8497753494011978	0.8765727172912262	0.3284907568095236	2.339121307893821	-0.0266429391536509	0.1317356148091404
M1_Q20_visit_intent	模型1_Q20游览意愿	C(C005)[T.3]	0.0932575521725328	0.2723363888562122	0.3424351500150456	0.7320234397477168	-0.4405119616653384	0.6270270660104041	1.0977444253244284	0.6437067835125647	1.8720368562145775	0.0188609230066675	0.0932575521725328
M1_Q20_visit_intent	模型1_Q20游览意愿	C(C005)[T.2]	-0.0665409750747259	0.2804273266633403	-0.2372842043122637	0.8124363153601182	-0.6161684356157218	0.4830864854662698	0.9356245777838932	0.5400095601409967	1.6210700979529384	-0.0134576147286293	0.0665409750747259
M2_Q21_recommend_direct	模型2_Q21推荐意愿_不含Q20	Intercept	-0.949456374808444	0.6558243725469239	-1.4477296278593408	0.1476926804914496	-2.2348485251839936	0.3359357755671059	0.3869513227742841	0.1070083376938069	1.399249155941555		0.949456374808444
